## fishery PAA
# FminAge
 2
# FmaxAge
 11
# FminYr
 1  
# FmaxYr
 42 
## fishery proportions at age (2,11,1,40)
# FpaaNorth
-1  -1  -1  -1  -1  -1  -1  -1  0.275303829 0.108546832 0.20946063  0.399852386 0.101480455 0.087658521 0.065139548 0.394555478 0.284386546 0.06950158  0.277405526 0.045578622 0.330403669 0.071253865 0.280820176 0.334453748 0.271468847 0.083708712 0.466450654 0.258410467 0.270259194 0.190391766 0.129607674 0.148456241 0.443929349 0.135769312 0.277929887 0.223930051 0.064285751 0.250900626 0.393970771 0.234957717 0.278300959 0.178710064
-1  -1  -1  -1  -1  -1  -1  -1  0.076442799 0.249303368 0.102954968 0.201736331 0.473893317 0.078651347 0.03799822  0.099321128 0.392482863 0.309469197 0.099600676 0.193049716 0.083364633 0.158424187 0.045731237 0.215241867 0.225615284 0.175687978 0.092187287 0.403198128 0.27803487  0.34876454  0.237419876 0.29586935  0.115489451 0.458909057 0.314463871 0.47815661  0.253363149 0.138545358 0.215922988 0.47724756  0.263985925 0.444933456
-1  -1  -1  -1  -1  -1  -1  -1  0.037314281 0.109853106 0.143927636 0.086543985 0.129652138 0.255339701 0.090999908 0.040948681 0.053260372 0.263965243 0.23199448  0.033450557 0.186972849 0.030996399 0.054789343 0.031651789 0.067904089 0.111688733 0.084759989 0.076627352 0.206593322 0.216626169 0.295396341 0.097794572 0.143793291 0.147104877 0.335392356 0.177639831 0.450219974 0.392496652 0.158883007 0.169212959 0.314538704 0.187547806
-1  -1  -1  -1  -1  -1  -1  -1  0.011122272 0.075890505 0.065790035 0.11736336  0.056866803 0.089402458 0.201127565 0.059295607 0.069971978 0.070139534 0.221423502 0.069810465 0.036820947 0.050633996 0.010632395 0.025326361 0.017137234 0.021856022 0.041399372 0.078119003 0.068176721 0.06971971  0.135281109 0.051876574 0.0941553 0.073168522 0.035700737 0.084241418 0.098970933 0.105590785 0.072147519 0.062949627 0.058894332 0.137850425
-1  -1  -1  -1  -1  -1  -1  -1  0.002420048 0.032732002 0.021344912 0.029861999 0.060414021 0.054987377 0.074784763 0.049009397 0.149479876 0.077182448 0.056546213 0.065651295 0.072115512 0.018800104 0.017062325 0.006891201 0.014802205 0.00336642  0.011415278 0.021935084 0.036241958 0.041418879 0.071764256 0.07519584  0.052811764 0.042673634 0.010229026 0.002682354 0.048021423 0.06047536  0.021141511 0.013250141 0.022439932 0.043838087
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1

## xnet PAA
# XminAge
 3 
# XmaxAge
 9
# XminYr
 25 26 25 
# XmaxYr
 42 42 42 
## xnets proportions at age 
# XpaaNorth
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
